href,title,date,intro 
http://www.livemint.com/Industry/rczZczZSdrZmX4xxshg91M/Insurance-regulator-Irdai-unveils-portal-for-insurers-to-sel.html,Irdai unveils portal for insurers to sell policies online ,"Fri, Apr 14 2017. 03 24 PM","Insurance regulator Irdai said insurance companies, brokers and corporate agents can sell and service insurance policies via online platform"
http://www.livemint.com/Money/DSOuhTXunBolD4JUrozO1O/Brics-bank-plans-to-issue-rupee-yuan-bonds-this-year-KV-Ka.html,"Brics bank plans to issue rupee, yuan bonds this year: KV Kamath","Fri, Apr 14 2017. 03 14 PM","KV Kamath said the New Development Bank plans to lend $2.5-3 billion to fund 15 projects to member-states this year, up from $1.5 billion for seven projects in 2016"
http://www.livemint.com/Companies/97izKYQxb9aH4XaxohHcfM/Edelweiss-raises-350-million-for-creditfocused-fund.html,Edelweiss raises $350 million for credit-focused fund,"Fri, Apr 14 2017. 12 32 AM",Edelweiss Special Opportunities Fund II comes at a time when a host of other firms in the alternative investment space are in the market to raise credit-focused funds
http://www.livemint.com/Industry/96WA4OsAhdQxnQAzm6kQvK/A-financial-health-check-of-staterun-insurers-to-be-listed.html,A financial health check of state-run insurers to be listed,"Fri, Apr 14 2017. 12 59 AM",Mint takes a look at some of the key financial indicators of these general insurance firms and how they perform vis-à-vis some of their private sector peers
http://www.livemint.com/Industry/tg1GlYUfkBwFkHePVcPMyH/RBI-tightens-rules-for-regulatory-action-on-banks.html,RBI tightens rules for regulatory action on banks,"Fri, Apr 14 2017. 04 20 AM",Reserve Bank of India (RBI) has tightened the rules that trigger regulatory action on banks when they fall short of capital or exceed bad loan limits
http://www.livemint.com/Companies/vfEOzXH0zSxaT7PGnZ08lI/Lendingkart-raises-Rs30-crore-in-debt-from-Anicut-Capital.html,Lendingkart raises Rs30 crore in debt from Anicut Capital,"Thu, Apr 13 2017. 10 10 PM",Lendingkart will use the funds to expand its loan book and expand to more regions in India
http://www.livemint.com/Industry/nKXPKiBzLqrpUkiGdFEjnI/RBI-changes-rules-for-regulatory-action-on-banks-overshootin.html,RBI changes rules for regulatory action on banks overshooting limit on bad loans,"Thu, Apr 13 2017. 07 04 PM","In extreme cases, the framework provides the RBI with powers to force mergers or even wind up the non-compliant bank"
http://www.livemint.com/Industry/8SLYfe8DQr8qLUNAYsn58L/Nasscom-hopes-to-overcome-US-Australia-visa-curbs.html,"Nasscom hopes to overcome US, Australia visa curbs","Thu, Apr 20 2017. 11 20 PM","Nasscom president R. Chandrashekhar says US, Australia visa curbs are operational concerns for Indian IT companies and the industry will soon overcome them"
http://www.livemint.com/Industry/4XAQCyRn9iYrnXht1WVROJ/Apple-wants-to-use-recycled-metal-to-make-iPhones.html,Apple wants to use recycled metal to make iPhones,"Thu, Apr 20 2017. 09 49 PM",Apple wants to ‘one day’ end the need to mine materials from the earth to make its gadgets 
http://www.livemint.com/Companies/ClvuxxKqVAMbmLrKi7PxMN/Infosys-exCFO-Rajiv-Bansal-seeks-arbitration-for-severance.html,Infosys ex-CFO Rajiv Bansal seeks arbitration for severance pay: report,"Thu, Apr 20 2017. 06 07 PM","Former Infosys CFO Rajiv Bansal asks for arbitration for settlement of his Rs17.38 crore severance pay, which hadn’t gone down well with Infosys founders"
http://www.livemint.com/Companies/SYs1060YyZ5jeOE1KrnccO/Embassy-Industrial-to-build-warehousing-hub-in-Gurugram-for.html,Embassy Industrial to build warehousing hub in Gurugram for Rs140 crore,"Thu, Apr 20 2017. 07 55 PM",Embassy Industrial had purchased 24 acres of land in Gurugram to build an industrial and warehousing hub
http://www.livemint.com/Companies/nmTkVu41ukQRMxTY0rNF8I/IDFC-Alternatives-eyes-First-Solars-India-assets.html,IDFC Alternatives eyes First Solar’s India assets,"Thu, Apr 13 2017. 01 28 AM",IDFC Alternatives is in talks to buy First Solar’s renewable power assets in India in a deal potentially valued at about $200 million
http://www.livemint.com/Industry/FJnlf02Ua2ipg5pVjVrOSI/RIL-starts-coal-bed-methane-gas-production-from-two-blocks-i.html,Reliance starts CBM gas production from two blocks in Madhya Pradesh,"Wed, Apr 12 2017. 08 43 PM","Reliance Industries Ltd (RIL) has commenced commercial production of coal bed methane, or CBM gas from 24 March and expects to start sales from May"
http://www.livemint.com/Companies/VPQEcCf5oPwMywWHogLnZP/Supreme-Court-tariff-order-reduces-options-for-Adani-Tata-P.html,"Supreme Court tariff order reduces options for Adani, Tata Power","Thu, Apr 13 2017. 03 21 AM","Adani Power and Tata Power will have to take measures to mitigate their losses to overcome weakening of their finances, following Supreme Court’s order on power tariff"
http://www.livemint.com/Industry/1033fKpJyf66gjGfyGpUnO/State-refiners-to-revise-fuel-price-in-five-cities-daily-fro.html,"Petrol, diesel prices to change daily from 1 May","Wed, Apr 12 2017. 12 58 PM","Fuel retailers including Indian Oil will change petrol and diesel prices daily in Puducherry, Visakhapatnam, Udaipur, Jamshedpur and Chandigarh"
http://www.livemint.com/Politics/rJ0ZC3NBHewOIwEUkEykeP/Cabinet-approves-setting-up-Indian-Institute-of-Petroleum-at.html,Cabinet approves setting up Indian Institute of Petroleum at Visakhapatnam,"Wed, Apr 12 2017. 08 31 PM","Indian Institute of Petroleum , which will be build at a cost of over Rs655 crore, will have the legal mandate to grant degrees in a manner similar to that enjoyed by IITs"
http://www.livemint.com/Industry/z96kysgijGEwzxkC30psNM/Why-India-is-creating-an-oil-and-gas-behemoth.html,Why India is creating an oil and gas behemoth,"Wed, Apr 12 2017. 02 26 PM",The government owns majority stakes in eight  listed oil and gas firms. Combining some or all would create a bigger corporation with clout to negotiate better deals on crude oil purchases
http://www.livemint.com/Industry/ZEe1q7lKM6qSuMCGGwXFpJ/Anil-Agarwal-creates-BHPstyle-Indian-resources-major.html,Anil Agarwal creates BHP-style Indian resources major,"Wed, Apr 12 2017. 02 15 PM","Anil Agarwal has sealed the merger of Vedanta and Cairn India, creating a BHP Billiton-like resources conglomerate "
http://www.livemint.com/Industry/P0qPi3qmMGWjyQPvemAmUM/EPFO-to-provide-865-interest-on-EPF-for-FY-17-Bandaru-Dat.html,PF body to provide 8.65% interest on EPF for FY 17: Bandaru Dattatreya,"Thu, Apr 13 2017. 05 09 PM","EPFO subscribers will get 8.65% interest on provident fund deposits for 2016-17, as decided by the trustees in December, says labour minister Bandaru Dattatreya "
http://www.livemint.com/Industry/rQRVDcnvAlOpZQao10tM6K/SBI-merger-to-boost-profit-in-3-years-Arundhati-Bhattachary.html,SBI merger to boost profit in 3 years: Arundhati Bhattacharya ,"Thu, Apr 13 2017. 05 55 PM",SBI’s Arundhati Bhattacharya expects a boost to annual profit on cost and efficiency gains from the merger with five associate banks
http://www.livemint.com/Politics/rrRj47mAfnaSZmipBiaKHM/HSBC-says-companies-already-rerouting-business-due-to-Brexi.html,HSBC says companies already re-routing business due to Brexit,"Thu, Apr 13 2017. 04 19 PM",HSBC says some of its clients aren’t waiting to see what Brexit deal the UK hammers out with the European Union and want to book their trade though the bank’s Paris office 
http://www.livemint.com/Industry/ZzBgQVNhDMbHHS3JbgA1fM/Malcolm-Turnbulls-India-visit-boosts-Adanis-Australia-coal.html,Malcolm Turnbull’s India visit boosts Adani’s Australia coal mine project,"Wed, Apr 12 2017. 02 04 AM","Australian PM Malcolm Turnbull, who is on a three-day India visit, met Gautam Adani on Tuesday—a boost to Adani Group’s coal mine project in Queensland"
http://www.livemint.com/Industry/L7RRFmHEjxYKS04SIkUVpL/NTPC-puts-Katwa-power-project-on-hold.html,NTPC puts Katwa power project on hold,"Wed, Apr 12 2017. 01 54 AM","West Bengal government alleges NTPC has put its 1,320 mw Katwa project on hold even after resolving issues with land acquisition"
http://www.livemint.com/Industry/rRYlaktVS3si7JK5FBtjiM/SC-sets-aside-ruling-allowing-compensatory-tariff-to-Tata-Po.html,"Blow to Tata Power, Adani as Supreme Court sets aside ruling on tariff","Tue, Apr 11 2017. 12 13 PM",Supreme Court sets aside an earlier tribunal ruling that allowed Tata Power and Adani Power to charge compensatory tariff from consumers
http://www.livemint.com/Money/LMBoaTopaNXWIH3aZ8rIzI/Matchmaking-hopes-buoy-Bharat-Financial-shares.html,Matchmaking hopes buoy Bharat Financial shares,"Wed, Mar 08 2017. 02 33 AM",The hope of a suitor has been keeping shares of not just Bharat Financial Inclusion but also other listed microfinance firms in play
http://www.livemint.com/Money/7SyRC4WALhA9ZeubCX1ntM/Dj-vu-for-agrochemical-stocks.html,Déjà vu for agrochemical stocks,"Tue, Mar 07 2017. 07 49 AM","If El Niño returns as feared, then it can crimp the crucial monsoon rains, which in turn, will impact agriculture activity"
http://www.livemint.com/Money/GrvW6tc6ZmxkLt0h6Gb3xL/Auto-firms-fend-off-demonetisation-blues-but-face-the-heat.html,"Auto firms fend off demonetisation blues, but face the heat of rising costs","Mon, Feb 27 2017. 07 47 AM","Steel and rubber prices have almost doubled, while copper and aluminium are up 18-25% against a year ago—certain to weigh on operating margins in March quarter"
http://www.livemint.com/Money/mX1sT5Htjl7EqQLAwBMIDJ/Telenors-painful-exit-and-the-writing-on-the-wall.html,Telenor’s painful exit and the writing on the wall,"Mon, Feb 27 2017. 07 50 AM","If Telenor’s exit from the Indian markets is any indication, the remaining small and mid-sized telecom companies would do well to take what they get and exit while they can"
http://www.livemint.com/Money/WRWWGeqV0X2B7cGog82HKK/Petronet-LNGs-impressive-showing.html,Petronet LNG’s impressive showing,"Tue, Feb 21 2017. 07 46 AM","Shortage of domestically produced gas leading to better demand prospects for liquefied natural gas, or LNG, is what has fundamentally propelled Petronet LNG’s stock"
http://www.livemint.com/Money/o2KPnLcBttr8uI3iRIjPhN/Kalpataru-Power-strong-revenue-visibility-masks-subsidiary.html,Kalpataru Power: strong revenue visibility masks subsidiary troubles,"Tue, Feb 21 2017. 07 46 AM","Kalpataru Power did not receive any major orders in the December quarter, but it made up with new order wins in the first half of this quarter"
http://www.livemint.com/Money/QkBCwquPDUwhW25pnJwjmI/HavellsLloyd-deal-Why-are-investors-unimpressed.html,Havells-Lloyd deal: Why are investors unimpressed?,"Tue, Feb 21 2017. 07 45 AM","Even as Havells has paid relatively cheap valuations, Lloyd’s low margin profile is understandably a cause of worry"
http://www.livemint.com/Money/ActIIgZRqcFLWuMkAI2JrN/Voltas-profit-tops-forecast-as-project-business-surprises-po.html,Voltas profit tops forecast as project business surprises positively,"Tue, Feb 21 2017. 07 47 AM","The next two quarters are better for the unitary cooling products division, given that the demonetisation effect will wear off as the peak season for AC sales picks up"
http://www.livemint.com/Companies/Rq5v5md5fX9bikIF4YoPLP/Unilevers-boldest-defence-A-Colgate-or-Nestle-deal.html,Unilever’s boldest defence? A Colgate or Nestle deal,"Mon, Feb 20 2017. 08 56 PM","Why would Unilever help Kraft Heinz save face? One possibility: CEO Paul Polman has a sale of its food assets in mind, and needs to keep potential buyers sweet"
http://www.livemint.com/Money/17zdbqnBXHtywcBTqqjxhP/Is-Shree-Cements-rich-valuation-warranted.html,Is Shree Cement’s rich valuation warranted? ,"Mon, Feb 20 2017. 07 45 AM","Since Shree Cement has been expanding its footprint, a slew of brokerage houses are gung-ho on the stock, citing it to be a beneficiary of cement demand recovery"
http://www.livemint.com/Industry/oHgSgLwv44iQAnKtRFGFnM/Tractor-loans-could-see-rise-in-delinquency-rates-Fitch-rep.html,Tractor loans could see rise in delinquency rates: Fitch report,"Tue, Apr 18 2017. 12 07 PM","Tractor loans could see rise in delinquency rates due to political pressure for farmers to be granted waivers on agricultural loans, says Fitch report  "
http://www.livemint.com/Industry/KreF9rUByhFuQClcbJaRrM/World-Bank-says-Indian-economy-to-grow-at-72-in-FY18.html,World Bank says Indian economy to grow at 7.2% in FY18,"Tue, Apr 18 2017. 08 47 AM",The World Bank report says timely and smooth implementation of the GST could prove to be a significant ‘upside risk’ to Indian economy in FY18
http://www.livemint.com/Money/2RgG35boTzSQBLDVSUP5lJ/Q4-results-Five-numbers-that-distinguish-bruised-from-batte.html,Q4 results: Five numbers that distinguish bruised from battered banks,"Tue, Apr 18 2017. 07 57 AM","Given that the Q4 of 2015-16 was horrifying due to RBI’s asset quality review, by the sheer low base, profits for the same quarter in 2016-17 would be pleasing to the eyes"
http://www.livemint.com/Industry/EE4f5200TzxOj5vwpVYYbO/SBI-should-not-to-finalise-benefit-options-for-staff-of-merg.html,SBI should not finalise benefit options for staff of merged banks: Hyderabad HC,"Mon, Apr 17 2017. 09 23 PM",Hyderabad high court  directs SBI not to finalise the options regarding retirement benefits offered to the staff of its associate banks until 15 June
http://www.livemint.com/Industry/X3yE7zgGy4POfqLn3bOTxI/NK-Singh-panel-backs-proposal-to-scrap-SLR-requirements-fo.html,N.K. Singh panel backs proposal to scrap SLR requirements for banks,"Sun, Apr 16 2017. 11 51 PM","In its discussions with the N.K. Singh panel, a finance ministry department suggested an end to statutory liquidity ratio requirements that force banks to buy bonds"
http://www.livemint.com/Industry/LtQe6ydlqgrVYgeZGOxTgI/Withdrawal-trend-reverses-in-Jan-Dhan-accounts-deposits-up.html,"Withdrawal trend reverses in Jan Dhan accounts, deposits up by Rs1,000 crore","Sun, Apr 16 2017. 03 10 PM","The net balance in Jan Dhan accounts swelled by Rs1,000 crore to Rs63,971.38 crore during the week ended 5 April"
http://www.livemint.com/Industry/x8eiqzCTlj209Bji9VboCL/Govt-may-soon-allow-100-FDI-in-cash-ATM-management-compani.html,"Govt may soon allow 100% FDI in cash, ATM management companies","Sun, Apr 16 2017. 01 28 PM",Cash and ATM management companies will soon be allowed to attract 100% FDI as they are not required to comply with the Private Security Agencies Act
http://www.livemint.com/Industry/F4XQzOMta5aLK0NAkXQY3M/Apple-receives-permit-in-California-to-test-selfdriving-car.html,Apple receives permit in California to test self-driving cars: report,"Sat, Apr 15 2017. 01 14 PM","Apple has secured a permit to test autonomous vehicles in California, fuelling speculation that it is working on self-driving car technology"
http://www.livemint.com/Industry/F7UNqEPpaZhUiZA1qxdHyH/PM-Narendra-Modi-launches-BHIMAadhaar-platform-with-incent.html,"BHIM-Aadhaar platform launched, advancing PM Modi’s digital push ","Fri, Apr 14 2017. 04 15 PM","Any citizen without access to smartphones, Internet, debit or credit cards will be able to transact digitally through the BHIM-Aadhaar platform launched by Narendr a Modi"
http://www.livemint.com/Companies/3C9fKqrCNh9zNTGXXqoj0L/Doordarshans-revenue-rises-to-Rs82751-crore-in-FY17.html,Doordarshan’s revenue rises to Rs827.51 crore in FY17,"Tue, Apr 04 2017. 12 05 AM",Doordarshan got Rs318.06 crore from government advertisements and Rs157.59 crore from corporate ads during the year
http://www.livemint.com/Companies/OhZbAzzcKTwmw4U1WWuZgI/Fast-Fashion-fading-HM-Zara-come-under-pressure.html,"Fast Fashion fading? H&M, Zara come under pressure","Thu, Mar 16 2017. 05 14 AM",Zara’s profitability shrinks to eight-year low; H&M reports first monthly sales drop in four years
http://www.livemint.com/Companies/Due33d5HoTZzRujoRZb5PI/Housingcom-posts-FY16-losses-of-over-Rs400-crore.html,Housing.com posts FY16 loss of over Rs400 crore,"Sat, Mar 11 2017. 12 45 AM","Housing.com registered an 111% increase in revenue to Rs26.76 crore, while total expenditure rose to Rs430 crore, a jump of 48% during financial year 2015-16"
http://www.livemint.com/Companies/NhRTObP9pPLyZvD7ggADCM/BMWs-profitability-hits-lowest-since-2010-amid-tech-rivalry.html,BMW’s profitability hits lowest since 2010 amid tech rivalry,"Thu, Mar 09 2017. 07 27 PM","Amid higher spending on electric-car and autonomous-driving technologies, BMW’s automotive profit margin narrowed to 8.9% in 2016 from 9.2% a year earlier"
http://www.livemint.com/Companies/VOEqIw41iO3HDhomdHp7FL/Berkshire-Hathaway-profit-advances-15-to-629-billion-on-i.html,Berkshire Hathaway profit advances 15% to $6.29 billion on investments,"Sat, Feb 25 2017. 07 34 PM","Berkshire Hathaway’s operating earnings, which exclude some investment results, were $2,665 a share"
http://www.livemint.com/Industry/n9d5GWahTZ97wcYB1g5sII/Standard-Chartered-misses-annual-profit-misses-estimates.html,Standard Chartered misses annual profit estimates,"Fri, Feb 24 2017. 09 08 PM","Pretax profit for 2016 was $409 million, compared with a loss of $1.52 billion a year earlier, says Standard Chartered in a statement "
http://www.livemint.com/Companies/77F9x3usi1EEO6LQqHtsWM/Trumps-H1B-visa-reform-hits-every-tech-billionaire-in-Indi.html,"H1B visa reform hits tech billionaires, from Azim Premji to Shiv Nadar","Wed, Apr 12 2017. 08 08 AM","US President Donald Trump’s H1B visa reform policies have eroded the net worth of India’s high-profile technology tycoons, including Azim Premji "
http://www.livemint.com/Companies/psKJpj2y430k5SV3cIEahN/Delhi-court-issues-nonbailable-warrant-against-Vijay-Mallya.html,Delhi court issues non-bailable warrant against Vijay Mallya in FERA violation case,"Wed, Apr 12 2017. 12 48 PM",Delhi court issues an open-ended non-bailable warrant against Vijay Mallya for allegedly evading summons in a FERA violation case
http://www.livemint.com/Companies/F6sE6nco2faA79Ubd22XRN/Amazon-Prime-Video-focusing-a-lot-on-Indian-original-shows.html,Amazon Prime Video focusing a lot on Indian original shows: Roy Price,"Wed, Apr 12 2017. 04 24 AM",Amazon Studios VP Roy Price sees original shows as central to Amazon Prime Video’s India strategy
http://www.livemint.com/Companies/nDMsHUNrz5USj4CeIM1Q0J/Flipkarts-Sachin-Binny-Bansal-lose-billionaire-status-afte.html,"Flipkart’s Sachin, Binny Bansal no more billionaires after raising $1.4 billion","Tue, Apr 11 2017. 09 02 AM",Sachin and Binny Bansal’s net worth has fallen to $650-750 million each after Flipkart raised $1.4 billion and acquired eBay India at a valuation of $11.6 billion
http://www.livemint.com/Companies/N3SU1An5dpHtqgC89XMwiN/Twitters-former-Asian-chief-joins-mobile-ad-startup-Unlock.html,Twitter’s former Asian chief joins mobile ad start-up Unlockd,"Tue, Apr 11 2017. 08 39 AM",Aliza Knox quit as Twitter’s most senior Asian executive this month to join Australian mobile advertising start-up Unlockd
http://www.livemint.com/Companies/NI5JcrpQXjhosrjVilThJK/Airbus-takes-new-hit-for-A400M-as-core-profit-beats-forecast.html,Airbus takes new hit for A400M as core profit beats forecasts,"Wed, Feb 22 2017. 12 57 PM",Airbus said ‘adjusted’ operating income fell 4% to €3.955 billion on revenues which rose 3% to 66.581 billion
http://www.livemint.com/Companies/i7UwWPjk5lCNFWvDE4ohzN/HSBCs-profit-misses-estimates-as-lender-extends-stock-buyba.html,HSBC’s profit misses estimates as lender extends stock buyback,"Tue, Feb 21 2017. 11 55 AM","HSBC’s adjusted pretax profit, which excludes one-time items, jumped 39% to $2.62 billion"
http://www.livemint.com/Companies/7gGGBT8FnSg6NDgsthwT7N/Nestle-India-Q4-net-profit-down-86-to-Rs-16731-crore.html,Nestle India Q4 net profit down 8.6% to Rs 167.31 crore,"Wed, Feb 15 2017. 07 31 PM","Nestle India’s net sales during the fourth quarter were up 16.17% to Rs2,261.28 crore as against Rs 1,946.44 crore in the corresponding quarter of the last fiscal"
http://www.livemint.com/Companies/tKM79rbsyE9BVztFLOYMTP/Bombay-Stock-Exchange-Q3-net-profit-drops-17-to-Rs64-crore.html,Bombay Stock Exchange Q3 net profit drops 17% to Rs64 crore,"Wed, Feb 15 2017. 02 23 PM","BSE’s total income however increased to Rs174.72 crore in the third quarter, from Rs160.56 crore in the same period a year ago"
http://www.livemint.com/Industry/HUiWOmht4ItjC2UCv1wNQO/Microsoft-says-users-are-protected-from-alleged-NSA-malware.html,Microsoft says users are protected from alleged NSA malware,"Sat, Apr 15 2017. 06 23 PM",Microsoft security manager Phillip Misner said that the software giant had already built defences against nine of the 12 tools disclosed by TheShadowBrokers
http://www.livemint.com/Industry/F7UNqEPpaZhUiZA1qxdHyH/PM-Narendra-Modi-launches-BHIMAadhaar-platform-with-incent.html,"BHIM-Aadhaar platform launched, advancing PM Modi’s digital push ","Fri, Apr 14 2017. 04 15 PM","Any citizen without access to smartphones, Internet, debit or credit cards will be able to transact digitally through the BHIM-Aadhaar platform launched by Narendr a Modi"
http://www.livemint.com/Companies/nZzaphFLFUOqP1EuegR9EL/Infosys-CEO-Vishal-Sikka-takes-home-only-61-of-eligible-pay.html,Infosys’s Vishal Sikka takes home only 61% of eligible pay,"Fri, Apr 14 2017. 06 38 PM","Infosys CEO Vishal Sikka has drawn about Rs43 crore or 61% of the promised compensation,  $11 million, for the 2016-17 fiscal"
http://www.livemint.com/Companies/TJKREchLisCi5TZWTgjKzM/A-Samsung-Group-building-in-Seoul-evacuated-on-report-of-exp.html,South Korea police says no explosives found at Samsung Life HQ,"Fri, Apr 14 2017. 08 59 AM",Samsung Life HQ building had been evacuated earlier in the day following a report that explosives were inside
http://www.livemint.com/Industry/Fgz2aPDK9zg95yL1kkanyO/TCS-Carnegie-Mellon-to-set-up-facility-for-cutting-edge-res.html,"TCS, Carnegie Mellon University to set up facility for cutting edge research ","Fri, Apr 14 2017. 12 28 PM","The TCS-Carnegie Mellon collaboration comes more than a century after Jamshedji Tata came to Pittsburg, known as the steel-making capital to understand technologies"
http://www.livemint.com/Companies/VvkgVCERaQta7dkKvOz5qN/Ravi-Venkatesan-In-turbulent-weather-it-only-helps-to-get.html,"Ravi Venkatesan: In turbulent weather, it only helps to get a co-pilot","Thu, Apr 13 2017. 10 05 PM","Ravi Venkatesan, who was appointed as Infosys co-chairman Thursday, says the idea of Infosys is a powerful one and it’s important that it continues to flourish"
http://www.livemint.com/Money/DzWxoR9lXQjXjJjCcczSCN/FMCG-GST-and-urban-consumers-offer-hope.html,FMCG: GST and urban consumers offer hope,"Fri, Mar 24 2017. 05 00 AM",Volume growth was affected in the December quarter not only by demonetisation but also by price hikes taken by firms to compensate for an increase in the price of inputs
http://www.livemint.com/Money/doyLFuwB5gJVUzNY0UGt9K/Getting-hold-of-Hindustan-Zincs-cash-turning-an-expensive-a.html,Getting hold of Hindustan Zinc’s cash turning an expensive affair for Vedanta,"Fri, Mar 24 2017. 07 26 AM",Vedanta has given up hope of a govt stake sale in Hindustan Zinc. Why else would it decide on a hefty dividend that enriches the govt more than anyone else?
http://www.livemint.com/Money/f9eWG6W6oChU6EW5q94HDN/Subdued-performance-from-oil-firms-in-the-December-quarter.html,Subdued performance from oil firms in the December quarter,"Fri, Mar 24 2017. 05 06 AM",Oil firms delivered a subdued performance for the December quarter
http://www.livemint.com/Home-Page/VUSHJAfWDwNmKpz3Kk1qCN/IT-sector-Donald-Trump-Rupee-worsen-matters-in-December-qu.html,"IT sector: Donald Trump, rupee worsen matters in December quarter","Fri, Mar 24 2017. 05 17 AM",The recent appreciation in rupee may worsen matters for Indian IT firms as profit margins are already under pressure owing to increased investments in building digital capabilities 
http://www.livemint.com/Money/98SkA1oIxibecP6r0FUgDN/Power-utilities-eye-on-key-milestones-helped-investors-over.html,Power utilities: eye on key milestones helped investors overcome subdued Q3,"Fri, Mar 24 2017. 05 20 AM","Overall electricity generation in the December quarter was up 5.3%, only slightly better than the 4.4% rise in the year ago quarter"
http://www.livemint.com/Money/ZMZfS6KLNvyroUA8xcifCN/A-subdued-December-quarter-for-infrastructure-firms.html,A subdued December quarter for infrastructure firms,"Fri, Mar 24 2017. 06 16 AM","Firms in power transmission such as KEC International Ltd and ABB Ltd put up a decent show, while those whose performance is linked to power generation paled"
http://www.livemint.com/Companies/kLLfcgwmK9tjLvQJJbsyCO/Aiming-to-launch-new-antibiotic-in-US-in-202021-Wockhardt.html,Wockhardt aiming to launch new antibiotic in US in 2020-21: Habil Khorakiwala,"Tue, Apr 11 2017. 01 12 AM","Wockhardt chairman Habil Khorakiwala on the pharma firm’s plans, how its new drugs portfolio will pan out and ongoing efforts to resolve compliance issues with US FDA"
http://www.livemint.com/Companies/LRIrtbIcBarOSDv7brfdAJ/In-battle-of-billionaires-Masayoshi-Son-set-to-clash-with-J.html,"In battle of billionaires, Son set to clash with Bezos in India","Mon, Apr 10 2017. 02 33 PM","Masayoshi Son’s SoftBank is closing in on a deal to merge Snapdeal with Flipkart, creating a stronger domestic player to compete with Jeff Bezos’s Amazon "
http://www.livemint.com/Companies/7iwNcC4z5vT21qGQVwQjOM/Neil-Hunt-architect-of-Netflixs-streaming-service-leaves.html,"Neil Hunt, architect of Netflix’s streaming service, leaves after 18 years","Sat, Apr 08 2017. 05 05 PM","Greg Peters, a Netflix veteran who works with telecom providers and consumer electronics makers around the world, will replace Neil Hunt in July"
http://www.livemint.com/Companies/OqSE8rUIzkTocimNQTwufL/Vijay-Mallyas-Kingfisher-Villa-sold-to-actor-Sachiin-Joshi.html,Vijay Mallya’s Kingfisher Villa sold to actor Sachiin Joshi for Rs73 crore,"Sat, Apr 08 2017. 09 09 PM",Lenders to Vijay Mallya’s Kingfisher Airlines have sell Kingfisher Villa to actor Sachiin Joshi for a reported Rs73.01 crore
http://www.livemint.com/Companies/WcxYGAiUg1RKxwU6UsnxXO/NIIT-CEO-Rahul-Patwardhan-quits.html,NIIT CEO Rahul Patwardhan quits,"Fri, Apr 07 2017. 07 35 PM",NIIT CEO Rahul Patwardhan tendered his resignation due to compelling family reasons and has requested to be relieved from the close of business hours of 31 July
http://www.livemint.com/Industry/ziKqvNskZo1wquzzVS4YhL/Apple-hires-secret-team-to-develop-sensors-for-treating-diab.html,Apple hires secret team to develop sensors for treating diabetes: report,"Fri, Apr 14 2017. 01 24 AM",The development takes place as pharma and tech companies join forces to tackle chronic diseases using high-tech devices
http://www.livemint.com/Companies/PKXkUvo7AcpfCynDPqWleJ/Infosys-seeks-to-buy-peace-with-new-cochairman-Rs13000-cr.html,"Infosys seeks to buy peace with new co-chairman, Rs13,000 crore payout promise","Thu, Apr 13 2017. 08 56 PM","Ravi Venkatesan’s appointment as Infosys co-chairman and Rs13,000 crore payout to shareholders seen as moves to placate founders led by N.R. Narayana Murthy"
http://www.livemint.com/Companies/9wRubKJYQPCH4Sgg754puM/Jeff-Bezos-says-artificial-intelligence-to-fuel-Amazons-suc.html,Jeff Bezos says artificial intelligence to fuel Amazon’s success,"Thu, Apr 13 2017. 07 26 PM","Changes ushered in by artificial intelligence will help the companies that embrace them and put up barriers for those who don’t, says Amazon CEO Jeff Bezos"
http://www.livemint.com/Companies/NNtey8iJPECWVeFVB8i76L/Infosys-Rs13000-crore-payout-to-shareholders-too-little-e.html,"Infosys’s Rs13,000 crore payout to shareholders too little: ex-CFO V. Balakrishnan","Thu, Apr 13 2017. 06 22 PM","Former CFO V. Balakrishnan calls Infosys results for the March quarter disappointing, wants the IT firm to emulate Accenture on dividend payout to shareholders"
http://www.livemint.com/Money/t8UNlvFm6TihoelnWnpFCN/Cement-After-demonetisation-rising-costs-unfavourable-vo.html,"Cement: After demonetisation, rising costs,  unfavourable volume base to hurt ","Fri, Mar 24 2017. 04 58 AM","Cement prices have begun to rise; but if this improvement doesn’t sustain, realizations would decline sequentially in the March quarter"
http://www.livemint.com/Money/1yZ94wgKb84tIFt2e4x3BN/Capital-goods-No-broad-based-recovery-in-order-inflows-yet.html,Capital goods: No broad based recovery in order inflows yet,"Fri, Mar 24 2017. 04 50 AM","Government-led investments have raised domestic market prospects, but conviction about immediate earnings growth trajectory is low right now, say analysts"
http://www.livemint.com/Money/Zq642Iw7IsbA9OsU7KG6CN/Metals-Waiting-for-domestic-consumption-to-pick-up-speed.html,Metals: Waiting for domestic consumption to pick up speed,"Fri, Mar 24 2017. 05 03 AM","The outlook for metal companies continues to look good, but the one weak link is that private sector capital investment is not picking up smartly"
http://www.livemint.com/Money/VcAyqF6hHRgKcp09ZYWrBN/A-bleaker-FY17-for-banks.html,A bleaker FY17 for banks,"Fri, Mar 24 2017. 04 48 AM","While balance sheets do not seem to warrant current valuations, analysts say if a concrete plan for bad loan resolution emerges, corporate lenders could be re-rated"
