href,intro,title,date 
http://www.livemint.com/Money/88pKqHOheIWFhI9dumLsSP/Banking-the-weak-the-vulnerable-and-the-winners.html,The public sector banks continued to be the worst performers with bad loans doubling from a year ago and private banks were the winners after making reasonable profits,"Banking: the weak, the vulnerable and the winners","Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Money/MAFJYq7ICA5rVmHujkNBHL/Aviation-SpiceJet-flies-higher-than-Jet-Airways-and-IndiGo.html,"SpiceJet’s revenue rose 37% year-on-year, led by a combination of increase in capacity, robust load factor and a 64% growth in ancillary revenue",Aviation: SpiceJet flies higher than Jet Airways and IndiGo in Q1,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Opinion/6OWdgnJENnnaqIitbGQXpO/LNG-shipbuilding-its-now-or-never.html,The government and GAIL should not let go of this once-in-a-lifetime opportunity to start building LNG ships locally for want of a final push in the last lap of the tendering process,LNG shipbuilding: it’s now or never,"Fri, Oct 07 2016. 01 14 AM"
http://www.livemint.com/Money/oibbFVL2aL8WGjrGrIXHdM/Quality-of-government-fiscal-deficit-deteriorates.html,"The Indian economy, however, has received a substantial boost thanks to the higher deficit",Quality of government fiscal deficit deteriorates,"Wed, Oct 05 2016. 12 00 AM"
http://www.livemint.com/Money/L8cE6YaDGUhLBwQdjbKJeM/Gas-price-cut-the-gainers-and-losers.html,"With another round of price cuts likely in domestic gas and the crude oil environment largely muted, the outlook for ONGC and OIL will continue to be challenging",Gas price cut: the gainers and losers,"Tue, Oct 04 2016. 12 49 AM"
http://www.livemint.com/Money/ij1XS6Af5PzdHlaF6uAooN/Cognizant-investors-grapple-with-business-and-legal-uncertai.html,"If government agencies find wrongdoing, there could be a fine in store; besides, the company may lose business because of reputational issues",Cognizant investors grapple with business and legal uncertainties,"Sun, Oct 02 2016. 11 51 PM"
http://www.livemint.com/Money/40aAcTnH4LX8JGvMZS7xKM/Cashstrapped-discoms-backtrack-on-renewable-power-contracts.html,"Solar power offtake is seeing curtailments in Rajasthan and Tamil Nadu, impacting developers, shows study",Cash-strapped discoms backtrack on renewable power contracts,"Mon, Sep 26 2016. 11 34 PM"
http://www.livemint.com/Opinion/CPxWNvvMBQLpl0tsXAWZsK/Theres-a-strange-logic-to-an-illogical-Twitter-takeover.html,"Google , Salesforce.com  reportedly are the two top contenders to make a formal takeover offer to Twitter soon
",There’s a strange logic to an illogical Twitter takeover,"Sat, Sep 24 2016. 03 49 PM"
http://www.livemint.com/Money/6DO7hIoxcMRQTLuBvzIEBI/Endurance-Tech-scarcity-premium-lifts-stock-on-listing.html,"Given the IPO was subscribed 43.7 times, there could have been a rush to buy shares  of Endurance Technologies by those who missed the bus—the reason for the euphoria on listing",Endurance Tech: scarcity premium lifts stock on listing,"Wed, Oct 19 2016. 10 55 PM"
http://www.livemint.com/Money/VsZfk6SyiiWs3KSAW02egI/IndusInd-Banks-bull-run-continues.html,"IndusInd Bank’s results for the September quarter showed enough improvement to cheer investors, starting with a net profit growth of 26% to Rs704.25 crore",IndusInd Bank’s bull run continues,"Thu, Oct 13 2016. 01 46 AM"
http://www.livemint.com/Money/VwoO7urRII2GJC1OVrFUJM/Behind-Idea-and-Vodafones-lowkey-investments-in-some-key-m.html,"While both Vodafone and Idea have a pan-India presence as far as voice services go, their mobile broadband footprint is either weak or absent in some markets",Behind Vodafone and Idea’s low-key investments in some key markets,"Wed, Oct 12 2016. 12 17 AM"
http://www.livemint.com/Companies/kwXlnqX3GNWmULiAQyro2M/Cyrus-MistryTata-Sons-spat-A-look-at-how-the-events-unfold.html,"As the Cyrus Mistry-Tata Sons spat intensifies, the focus will shift to the role of independent directors and institutional shareholders at Tata group firms",Cyrus Mistry-Ratan Tata spat: A look at how the events unfolded,"Mon, Nov 14 2016. 02 59 PM"
http://www.livemint.com/Companies/Ps4vZOeevK0vpG4HbWmgnN/Cyrus-Mistry-sought-to-formalize-Tata-trusts-say-in-group-f.html,Former Tata Sons chairman Cyrus Mistry had prepared a governance report on issues related to the group structure before ouster,Cyrus Mistry sought to formalize Tata trusts’ say in group firms,"Mon, Nov 14 2016. 04 25 AM"
http://www.livemint.com/Companies/CdMwRbaZx2ZmO7wxlq393K/Samsung-Electronics-agrees-to-buy-Harman-for-8-billion-in-c.html,Samsung’s move comes as it looks to expand in high-end car audio and connected automobiles sector,Samsung Electronics agrees to buy Harman for $8 billion in cash,"Mon, Nov 14 2016. 02 10 PM"
http://www.livemint.com/Companies/GzWMZSvaQbD2uvHd3XBcFI/Activeai-raises-3-million-from-Kalaari-Capital-and-IDG-Ven.html,Active.ai will use the fresh funds to improve the technology behind its platform and focus on getting more customers in Asia and north America,Active.ai raises $3 million from Kalaari Capital and IDG Ventures,"Mon, Nov 14 2016. 12 34 PM"
http://www.livemint.com/Companies/8CT9m0vz3ReNKt2tzN5eAI/Avantha-Group-likely-to-rebuff-JK-Papers-bid-for-two-factor.html,Mismatch in valuation by Avantha Group and JK Paper is being blamed for stalled talks,Avantha Group likely to rebuff JK Paper’s bid for two factories,"Sun, Nov 13 2016. 11 55 PM"
http://www.livemint.com/Money/WvY0tZGKxUh2FWx3xqBebI/Adani-Transmission-scarcity-appeal.html,"Further loading of balance sheet with acquisitions can diminish the scarcity appeal the Adani Transmission stock is enjoying right now—there are few listed stocks in the sector, which is known to offer steady earnings",Adani Transmission: Scarcity appeal,"Mon, Oct 10 2016. 12 34 AM"
http://www.livemint.com/Companies/wowxpyU2LLtbc4VlYKc0wN/Petronet-LNG-stock-fuelled-by-better-demand-outlook.html,"Considering that domestic gas production is not going to improve overnight, the outlook for liquefied natural gas is bright",Petronet LNG stock fuelled by better demand outlook,"Sun, Oct 09 2016. 11 39 PM"
http://www.livemint.com/Opinion/6OWdgnJENnnaqIitbGQXpO/LNG-shipbuilding-its-now-or-never.html,The government and GAIL should not let go of this once-in-a-lifetime opportunity to start building LNG ships locally for want of a final push in the last lap of the tendering process,LNG shipbuilding: it’s now or never,"Fri, Oct 07 2016. 01 14 AM"
http://www.livemint.com/Money/Mwr0x5tTCusdEZyb2O2DiI/Will-second-quarter-be-a-breakout-one-for-Adani-Ports.html,"Helped by market share gains and addition of new ports and facilities, Adani Ports expects volumes to rise 10-15% in the current fiscal year",Will second quarter be a breakout one for Adani Ports?,"Tue, Oct 04 2016. 12 43 AM"
http://www.livemint.com/Money/0m4SIpscOwgzqHT8fxyOeN/Tata-Global-Beverages-in-search-of-tea-drinkers.html,"If Tata Global Beverages does embark on a path that promises to lower costs and grow revenues, investors would be happy to come along for the ride",Tata Global Beverages: in search of tea drinkers,"Sun, Oct 02 2016. 11 51 PM"
http://www.livemint.com/Money/ij1XS6Af5PzdHlaF6uAooN/Cognizant-investors-grapple-with-business-and-legal-uncertai.html,"If government agencies find wrongdoing, there could be a fine in store; besides, the company may lose business because of reputational issues",Cognizant investors grapple with business and legal uncertainties,"Sun, Oct 02 2016. 11 51 PM"
http://www.livemint.com/Money/KHbAjUP1ySXtnmnSCz5pnJ/Margin-expansion-key-to-support-high-valuation-at-Escorts.html,The sudden turnaround in tractor sales after several quarters of contraction is a reason for re-rating the company’s stock,Margin expansion key to support high valuation at Escorts,"Thu, Sep 29 2016. 11 28 PM"
http://www.livemint.com/Companies/mpQodblmw94iXEAuoFN6oN/Sun-Pharma-Q2-profit-rises-to-Rs2235-crore-beats-estimates.html,"Net sales rose 13.2% to Rs7,764.03 crore, while total expenditure increased just 2.7% to Rs5,401.26 crore during the quarter","Sun Pharma Q2 profit rises to Rs2,235 crore, beats estimates","Thu, Nov 10 2016. 04 48 PM"
http://www.livemint.com/Money/gOwICHMD1rKsA1rvBml63J/Berger-Paints-shares-correct-on-rich-valuations-earnings-mi.html,"Consolidated net profit rose 55% year-on-year to Rs138.78 crore and consolidated net sales increased 7.5% year-on-year to Rs1,142.14 crore","Berger Paints shares correct on rich valuations, earnings miss","Fri, Nov 11 2016. 12 42 AM"
http://www.livemint.com/Money/w0DuKs9Ckib1EoOzF0yJsL/Ceat-Tyres-remains-on-firm-ground-despite-tepid-second-quart.html,Realization on sales at  Ceat Tyres was lower on account of lower rubber price and price cuts taken on various product categories in the past few quarters,Ceat Tyres remains on firm ground despite tepid second quarter margins,"Fri, Nov 11 2016. 12 43 AM"
http://www.livemint.com/Money/IKgIH7GtHbP2B25rv1KGyL/Sun-Pharma-a-good-quarter-but-no-news-on-Halol.html,"While Sun Pharma’s Q2 results present a picture of a company that is growing and is in good health, the end to the long-drawn Halol episode is what investors are awaiting",Sun Pharma: a good quarter but no news on Halol,"Fri, Nov 11 2016. 12 42 AM"
http://www.livemint.com/Companies/qBdm9szR9lDpuKNgjQx50J/Phillips-Carbon-Black-profit-rises-to-Rs1518-crore-in-Septe.html,Phillips Carbon Black’s revenue declined to Rs509.14 crore from Rs566.29 crore a year ago,Phillips Carbon Black profit rises to Rs15.18 crore in September quarter,"Fri, Nov 11 2016. 01 31 AM"
http://www.livemint.com/Companies/C577sljEoKmp52ev5flT5K/Wockhardt-Q2-profit-falls-816-to-Rs1702-crore.html,"Wockhardt’s net sales declined 13.4% to Rs1,064.69 crore from Rs1,229.59 crore a year ago",Wockhardt Q2 profit falls 81.6% to Rs17.02 crore,"Fri, Nov 11 2016. 12 28 AM"
http://www.livemint.com/Companies/ClhwSDSCV7Mutoud0ULTEM/Lone-Star-Funds-firms-up-India-ARC-plans.html,"US-based firm Lone Star Funds files ARC application with RBI, eyeing the massive bad loan-related opportunity in India",Lone Star Funds firms up India ARC plans,"Mon, Nov 14 2016. 02 06 AM"
http://www.livemint.com/Companies/AiSAM6fUwvQB12M6JrS1ZI/A-different-perspective-on-leadership-success.html,"This year, ‘INSIGHT: The DNA of Success’ programme, led by Sadhguru Jaggi Vasudev , will take place from 24 to 27 November","A different perspective on leadership, success","Mon, Nov 14 2016. 01 48 AM"
http://www.livemint.com/Companies/gWkNsfXqYXOEnoqBRWG5iK/Will-do-whatever-it-takes-to-deal-with-Cyrus-Mistry-ousterT.html,Tata Sons wants its independent directors to ensure future of Tata companies and interest of all stakeholders is protected ,Will do whatever it takes to deal with Cyrus Mistry ouster: Tata Sons,"Sun, Nov 13 2016. 09 05 PM"
http://www.livemint.com/Companies/ISo8Qt9SvuSunbtiVmJD1H/Cyrus-Mistry-hits-back-at-Tata-Sons.html,Cyrus Mistry’s office says a new structure was created with an eye on better transparency,Cyrus Mistry rebuts Tata’s takeover bid claim,"Sun, Nov 13 2016. 06 20 PM"
http://www.livemint.com/Companies/qdlqvjzOu3uUkr1pBEVtEP/Deal-tracker.html,"A look at private equity/venture capitalist investments, angel deals and merger and acquisitions for the week from 7 November",Deals of the week,"Mon, Nov 14 2016. 12 08 AM"
http://www.livemint.com/Companies/mDTMp7PPPnCU1Rpq1Cs0gL/Aditya-Birla-Nuvo-profit-declines-12-to-Rs283-crore.html,"Aditya Birla Nuvo’s revenue rises 9.4% to Rs3,593 crore in the September quarter from a year ago",Aditya Birla Nuvo profit declines 12% to Rs283 crore,"Thu, Nov 10 2016. 08 35 PM"
http://www.livemint.com/Companies/4IJI1dK8ndAHRJb4eKKSQM/Bank-of-India-posts-Rs12684-crore-profit-for-September-quar.html,"Interest and non-interest income combined rises to Rs11,469.11 crore for the quarter from Rs11,317.97 crore a year ago, Bank of India says",Bank of India posts Rs126.84 crore profit for September quarter,"Thu, Nov 10 2016. 08 06 PM"
http://www.livemint.com/Companies/kQS77B51XuIM9FaIHCSt3I/Bank-of-India-Q2-net-profit-at-Rs127-crore.html,"Bank of India total income stood at Rs11,469.11 crore for the second quarter ended Sept 2016  against Rs11,317.97 crore for the same quarter of the previous fiscal",Bank of India Q2 net profit at Rs127 crore,"Thu, Nov 10 2016. 03 22 PM"
http://www.livemint.com/Companies/UUgcFX1SkuUEA3B2kLBdlK/Lupin-Q2-profit-rises-576-at-Rs662-crore.html,Lupin’s net profit rose to Rs662.19 crore for the quarter ended 30 September,Lupin’s Q2 profit soars 58% driven by strong sales in US,"Wed, Nov 09 2016. 04 38 PM"
http://www.livemint.com/Companies/oRoGbj4ivMXhf5SHo5yaqI/Feud-at-Indias-top-conglomerate-shocks-a-proud-community.html,"The public allegations of malfeasance and the central role of two billionaire Parsis , Rata Tat a and Cyrus Mistry has not gone down well in the communit",Tata vs Mistry shocks Parsi community,"Tue, Nov 01 2016. 12 31 PM"
http://www.livemint.com/Consumer/6uOe8FStwIxuedy2WKR8RJ/Samsung-says-85-of-Galaxy-Note-7-smartphones-in-US-are-repl.html,Samsung  announces an expansion of a software patch to the US  intended to encourage the return of the remaining Galaxy Note 7 devices,Samsung says 85% of Galaxy Note 7 smartphones in US are replaced,"Sat, Nov 05 2016. 10 55 AM"
http://www.livemint.com/Industry/iX1AMyGsjOevaUwtoZVn4N/Healthcare-gets-data-analytics-booster.html,"Hospitals have for long cut a sorry figure in terms of digital savvy and the use of information technology. Thankfully, that’s not the case anymore",Healthcare gets data analytics booster,"Fri, Nov 04 2016. 01 34 AM"
http://www.livemint.com/Companies/O4eSUSJkXusL9693hp41cP/Industrialist-L-Srihari-Khoday-dies-at-77.html,L. Srihari Khoday was undergoing treatment at a private hospital in Bengaluru,Industrialist L. Srihari Khoday dies at 77,"Tue, Nov 01 2016. 10 33 AM"
http://www.livemint.com/Companies/UlzeiGZH8e1x3IMaGXwmAN/NS-Rajan-resigns-as-nonexecutive-director-of-Indian-Hotel.html,"Days after quitting as the Tata Group’s HR head, N.S. Rajan also resigns as non-executive director of Indian Hotels with effect from 28 October",N.S. Rajan resigns as non-executive director of Indian Hotels,"Tue, Nov 01 2016. 11 43 AM"
http://www.livemint.com/Companies/OpJTGTg4VFbMukXENvPgyI/India-needs-to-build-billiondollar-brands-Ravi-Thakran.html,L Catterton’s Ravi Thakran on why it is time to build global luxury from India and on the changes after the merger of L Capital and L Catterton,India needs to build billion-dollar brands: Ravi Thakran,"Sat, Oct 29 2016. 12 30 AM"
http://www.livemint.com/Companies/wmRGZq13ETIUlGFEZ4edJI/Judge-asks-what-Indianorigin-billionaire-Ashish-Thakkar-i.html,"Ashish Thakkar, co-founder of Atlas Mara Ltd , is having a prolonged divorce fight thanks to a complex web of offshore assets. ",Judge asks what Indian-origin ‘billionaire’ Ashish Thakkar is worth,"Fri, Oct 28 2016. 07 07 PM"
http://www.livemint.com/Leisure/wZgVxT0mzzLHvQ7NGPPYLJ/Pawan-Goenka-The-auto-pilot.html,"The executive director of Mahindra & Mahindra on happy accidents, long friendships, and the luxury car they’re planning to launch ",Pawan Goenka: The auto pilot,"Fri, Oct 28 2016. 11 10 AM"
http://www.livemint.com/Companies/iCeczLlNyM59tEfmNqRosK/Samsung-scion-Lee-Jaeyong-begins-reign-amid-Galaxy-Note-7-s.html,"Lee Jae-yong, 48, is already vice chairman of Samsung Electronics and has gained influence since his father, Lee Kun-hee, suffered a heart attack and was hospitalized in 2014",Samsung scion Lee Jae-yong begins reign amid Galaxy Note 7 smartphone crisis ,"Thu, Oct 27 2016. 04 02 PM"
http://www.livemint.com/Companies/cg7uvQRScEay19U9nF8X7O/Flipkart-is-in-strong-hands-now-Outgoing-CFO-Sanjay-Baweja.html,"Outgoing CFO Sanjay Baweja on why he left Flipkart ahead of plan, his achievements and allegations of fraud against him",Flipkart is in strong hands now: Outgoing CFO Sanjay Baweja,"Thu, Oct 27 2016. 04 00 AM"
http://www.livemint.com/Companies/YYEaaIBb8ix5pzu3wEvVQL/Ericsson-names-Borje-Ekholm-as-new-CEO-amid-declining-networ.html,"Borje Ekholm is currently executive head of Patricia Industries, a division in Investor AB — the biggest stake holder in Ericsson",Ericsson names Borje Ekholm as new CEO amid declining networks industry,"Wed, Oct 26 2016. 05 58 PM"
http://www.livemint.com/Companies/88puorccTr7oPDz1ZYHw9N/The-making-of-an-IT-guy.html,How a slum dweller became a computer expert at a multinational with an NGO’s  help,The making of an IT guy,"Wed, Oct 05 2016. 03 21 AM"
http://www.livemint.com/Companies/gWu18E6zIzsI0tfsANYsFL/Paytm-claims-record-number-of-transactions-after-govts-demo.html,"Since 9 November, Paytm claims to have registered 700% rise in overall traffic on the platform and 1000% growth in the value of money added to mobile wallets",Paytm claims record number of transactions after govt’s demonetization move,"Mon, Nov 14 2016. 05 31 AM"
http://www.livemint.com/Industry/IeSV3rRC1WJuM1Y6iBmLmK/Ewallet-firms-target-retailers-to-cash-in-on-currency-scarc.html,"Following the move to withdraw Rs500 and Rs1000 notes, e-wallets such as Paytm, MobiKwik, and Oxigen have been  advertising aggressively",E-wallet firms target retailers to cash in on currency scarcity,"Mon, Nov 14 2016. 02 30 AM"
http://www.livemint.com/Industry/4sd36oSDhJhch1VWDE7cgO/Banks-disburse-Rs30000-crore-in-3-days.html,Indian Banks’ Association appealed to the public to use alternative modes of payments like debit and credit cards,"Banks disburse Rs30,000 crore in 3 days","Sun, Nov 13 2016. 07 21 PM"
http://www.livemint.com/Industry/mPNU6cncq7jBOCty6uWwOK/Indian-banks-receive-30-billion-in-deposits-as-ATMs-run-dry.html,"With the banned Rs500, Rs1,000 bills accounting for 86% of money out of circulation, there is tremendous pressure on the nation’s banking system to replenish the cash",Indian banks receive $30 billion in deposits as ATMs run dry ,"Sun, Nov 13 2016. 03 32 PM"
http://www.livemint.com/Industry/SyMjACrOmZYNcS0a6nIKAI/Snapchat-ensures-founder-control-postIPO-and-Google-invests.html,Alphabet ’s equity division CapitalG quietly makes an undisclosed investment in Snapchat,Snapchat ensures founder control post-IPO and Google invests,"Sat, Nov 05 2016. 10 02 AM"
http://www.livemint.com/Industry/w1EyIubK0fuxqHzMXKumKP/Anyone-can-build-a-dumb-chatbot.html,Some of the world’s largest technology companies are betting on a chatbot future. A new class of startups is creating DIY tools to help make that happen.,Anyone can build a (dumb) chatbot,"Thu, Nov 03 2016. 09 15 PM"
http://www.livemint.com/Industry/IDvzIlHTeoAj6W1J4kfvrI/Google-moves-to-upgrade-play-store.html,"Google is sharpening Google Play Store recommendations with artificial intelligence, expanding support for various payment platforms, among other initiatives",Google moves to upgrade Play Store,"Thu, Nov 03 2016. 04 49 PM"
http://www.livemint.com/Industry/mSFWYNeD1AgqoKAMtVWIAK/Microsoft-introduces-Slack-rival-to-lure-businesschat-users.html,"Microsoft Teams has team chat, private messages and voice and videoconferencing",Microsoft introduces Slack rival to lure business-chat users ,"Thu, Nov 03 2016. 10 48 AM"
http://www.livemint.com/Money/UtbM0mAb9hgaOKLRiLUYBI/Investors-stay-unconvinced-about-Tech-Mahindras-recovery.html,"While the revival in Tech Mahindra’s telecom vertical is heartening, investors seem to be waiting to see if the improvement will sustain",Investors stay unconvinced about Tech Mahindra’s recovery,"Thu, Nov 03 2016. 07 36 AM"
http://www.livemint.com/Industry/4CPzPg1sxMq47sclxVBi9L/UC-Browser-alters-Indias-mobile-web-landscape.html,"UC Browser commands 55% of mobile web browser market in India,  a commendable feat when the competition includes Google Chrome, Opera",UC Browser alters India’s mobile web landscape,"Thu, Nov 03 2016. 07 36 AM"
http://www.livemint.com/Companies/EtPSZ336jsj4FL7FAFz2gN/Twitter-India-head-Rishi-Jaitly-quits-amid-slowdown-job-cut.html,"Twitter is said to cut 9% of its global workforce, affecting more than 300 employees as part of a broader restructuring, according to a media report last week","Twitter India head Rishi Jaitly quits amid slowdown, job cut worries  ","Tue, Nov 01 2016. 03 39 PM"
http://www.livemint.com/Industry/ymSd67LCGv4o0wwb2qrCiK/Microsoft-says-hacking-group-targeted-Windows-Adobe-Flash.html,"Microsoft will release a security patch for its operating system on 8 November, Windows chief Terry Myerson said","Microsoft says hacking group targeted Windows, Adobe Flash","Wed, Nov 02 2016. 08 41 AM"
http://www.livemint.com/Industry/eineKFu9qbe4gczwZ3x7QK/Stateowned-power-companies-expected-to-stop-importing-coal.html,"In the current year, import of coal by such power producers is expected to decline by around 15 million tonnes from 35-40 mt previously",State-owned power companies expected to stop importing coal from next year,"Fri, Nov 04 2016. 01 47 AM"
http://www.livemint.com/Industry/aYNLQcwV5R2zfey8VuK1nO/ONGC-Cairn-India-face-Rs730-crore-service-tax-on-royalty-pa.html,"ONGC, Cairn India currently pay 9.09% of the price they realise on oil and gas produced from onland or onshore fields and 16.67% on the same from offshore areas","ONGC, Cairn India face Rs730 crore service tax on royalty payments","Thu, Nov 03 2016. 03 03 PM"
http://www.livemint.com/Industry/oVeOk8F7GTmpkQxJzPB3jM/BP-Rosneft-entry-set-to-challenge-RIL-in-Indias-oil-market.html,"BP and Rosneft are eyeing India’s $117 billion retail market for fossil fuels, threatening to shake up government-owned firms that have faced little competition for a decade","BP, Rosneft entry set to challenge Indian oil companies","Thu, Nov 03 2016. 10 33 AM"
http://www.livemint.com/Industry/mwehR8tSyF72OMTd4vwfnO/Adani-JSW-and-SembCorp-in-race-to-buy-BC-Jindal-groups-Odi.html,"Concerns over fuel supplies and high interest cost, etc., have led to distress among several power firms, leading to many assets changing hands","Adani, JSW and SembCorp in race to buy BC Jindal group’s Odisha power plant","Thu, Nov 03 2016. 12 45 AM"
http://www.livemint.com/Industry/mcGavvC8r4wdBuQE8a4jyO/Rs15-tn-refinery-complex-to-be-set-up-in-Rajapur.html,"Oil marketing firms, Maharashtra government have been looking for land for the project for the past 10 months",Rs1.5 trillion refinery complex to be set up in Rajapur,"Thu, Nov 03 2016. 02 07 AM"
http://www.livemint.com/Industry/Ml9Urs18BVl7hvF1geHyrI/Onshore-wind-power-project-norms-revised-in-boost-to-Narendr.html,The Centre revises guidelines for onshore wind power projects to meet ambitious target of generating 60GW of wind power by 2022,Onshore wind power project norms revised in boost to Modi’s clean energy goal,"Wed, Nov 02 2016. 11 06 AM"
http://www.livemint.com/Industry/MHue4akInnr6UJ2UnPoPBO/India-needs-100-billion-more-to-meet-Narendra-Modis-clean.html,Growth in the renewables business has helped India become the third-biggest power market in the world after China and the US,India needs $100 billion more to meet Narendra Modi’s clean energy goal,"Wed, Nov 02 2016. 09 25 AM"
http://www.livemint.com/Companies/09V66sdwoRZymnoAtXG1RN/Greenko-likely-to-raise-300-million-to-refinance-SunEdison.html,Greenko acquired SunEdison’s Indian assets in October at an enterprise value of $392 million; deal required Greenko to assume project-level debt of $350 million,Greenko likely to raise $300 million to refinance SunEdison India debt,"Wed, Nov 02 2016. 12 14 AM"
http://www.livemint.com/Industry/kiFDmSN1fP0nz4MQSx2UKI/Indias-crackdown-on-black-money-will-help-financial-system.html,Vice-president of European Commission Jyrki Katainen said fight against tax dodgers and those having ill-gotten wealth will pay dividends and strengthen the financial system,India’s crackdown on black money will help financial system:EU,"Sun, Nov 13 2016. 03 33 PM"
http://www.livemint.com/Industry/OvNf7Tznf5Kj0kz0TvrHWJ/Axis-Bank-sees-reduction-in-lending-rates-post-demonetizatio.html,"Due to surge in deposits lending rates could fall, says Axis Bank",Axis Bank sees reduction in lending rates post demonetization,"Sun, Nov 13 2016. 01 55 PM"
http://www.livemint.com/Industry/aneJidoey4WLLJc8480ozH/Capital-First-to-raise-Rs340-crore-from-Singapore-sovereign.html,Capital First Ltd  will allot 4.78 million shares to Caladium Investment Pvt. Ltd  on a preferential basis at Rs712.7 per share,Capital First to raise Rs340 crore from Singapore sovereign wealth fund GIC,"Fri, Nov 11 2016. 09 04 PM"
http://www.livemint.com/Industry/sFfAu7UD63fbfA5AkdjecK/GSPC-may-hive-off-Deen-Dayal-field-to-ONGC-to-avoid-loan-def.html,"GSPC  had approached ONGC to sell a stake in the Deen Dayal field, GSPC’s primary asset, earlier this year",GSPC may hive off Deen Dayal field to ONGC to avoid loan default,"Wed, Nov 02 2016. 12 02 AM"
http://www.livemint.com/Politics/4pUmCT9dmsowX2fbkz4ohL/Power-may-join-list-of-Indias-Chinese-imports.html,"State Grid Corp. of China is considering how to build links to India, South Korea, Japan and Southeast Asia, a move that would require billions of dollars of investment in long-distance, high-voltage power lines",Power may join list of India’s Chinese imports ,"Tue, Nov 01 2016. 07 13 PM"
http://www.livemint.com/Industry/aHSQhb6ApJiAaUuyGa3bWN/Cash-crunch-customers-seeking-currency-swamp-banks-ATMs.html,"As serpentine queues formed outside the entrances of bank branches and ATMs, bank staff bore the brunt of customer displeasure","Cash crunch: customers seeking currency swamp banks, ATMs","Sat, Nov 12 2016. 12 30 AM"
http://www.livemint.com/Companies/QiIXTJ2fTlCObCVKrsVTON/SBI-Q2-profit-falls-346-to-Rs253832-crore-due-to-doublin.html,SBI’s net bad loans (NPAs) were at 4.19% in the second quarter compared to 4.05% in the previous quarter and 2.14% in the same quarter last year,"SBI Q2 profit falls 34.6% to Rs2,538.32 crore due to doubling of bad loans","Fri, Nov 11 2016. 01 18 PM"
http://www.livemint.com/Money/c8toKhBeomPEEly23kdBBL/Auto-operating-margins-hold-out-in-spite-of-odds.html,"Investors should watch out for sales growth in the festive season and its sustainability thereafter, which is the key to the next round of upward earnings revision",Auto: operating margins hold out in spite of odds,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Politics/8skiUN1fgFHsiQsx2A1CjO/Why-Rs100-currency-notes-need-a-redesign.html,RBI data shows that there has been a surge in counterfeit currency notes of Rs100 denomination in the last four years,Why Rs100 currency notes need a redesign,"Fri, Nov 11 2016. 06 38 PM"
http://www.livemint.com/Money/GJtqn61x0K5IJdSX2Bn2HJ/Daburs-Sep-quarter-results-miss-estimates-on-weak-sales-gro.html,Dabur’s sales growth in future quarters could come at the expense of profit margins,Dabur’s September quarter results miss estimates on weak sales growth,"Thu, Oct 27 2016. 12 17 AM"
http://www.livemint.com/Money/qPf4Ew70YeGHuKhip4Y4bN/HDFC-Loan-growth-maintained-trimmed-expenses-cheer.html,"While the bulk of the loan book growth did come from the individual segment as always, HDFC’s corporate loans, too, picked up pace","HDFC: Loan growth maintained, trimmed expenses cheer","Thu, Oct 27 2016. 12 27 AM"
http://www.livemint.com/Money/IwIAIEbK7dwELN6DijBQlJ/Asian-Paints-Q2-Valuations-expensive-surging-input-cost-ke.html,"A part of the positive impact of an early Diwali this year has been reflected in Asian Paints’s September quarter results, said some analysts",Asian Paints Q2 results: Valuations expensive; surging input cost key risk,"Thu, Oct 27 2016. 12 31 AM"
http://www.livemint.com/Opinion/4rXbyKlFcmev6ovVfQhgzJ/Tata-vs-Mistry-plenty-of-blame-to-go-round.html,Did the newly dumped Cyrus Mistry fail to plant enough saplings of growth? Or did Ratan Tata not want to face reality?,Tata vs Mistry: plenty of blame to go round,"Wed, Oct 26 2016. 02 20 PM"
http://www.livemint.com/Opinion/k7cbgYFbt78HA6zG2qqPSJ/Tata-group-boardroom-coup-must-yield-a-bounty-to-save-invest.html,Investors will want to see if the Tata group coup leads to a bounty in the form of superior shareholder returns. That depends mainly on whether the search panel gets lucky this time around,Tata group boardroom coup must yield a bounty to save investor returns,"Tue, Oct 25 2016. 02 40 PM"
http://www.livemint.com/Money/408Zf7yPvqLWnOmSQTyfDL/The-elephant-unseats-Cyrus-Mistry.html,"Tata group shares may pay a price for abrupt, opaque decision to replace Cyrus Mistry with Ratan Tata as interim chairman",The elephant unseats Cyrus Mistry,"Tue, Oct 25 2016. 07 33 AM"
http://www.livemint.com/Money/oa9YkPa0mbF39S8DMP8D7O/PNB-Housing-Finance-Upfront-cost-for-long-term-growth.html,"Given the prospects of the housing finance business, picking PNB Housing Finance may seem right for the long term",PNB Housing Finance: Upfront cost for long term growth,"Tue, Oct 25 2016. 12 24 AM"
http://www.livemint.com/Opinion/GzoFRxvCVQXC6IgxI54FVN/Uneasy-lies-the-Tata-crown.html,That Cyrus Mistry wasn’t even given the option of resignation holds out the promise of more developments at Tata Sons,Uneasy lies the Tata crown,"Mon, Oct 24 2016. 08 19 PM"
